Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
2009-01-31,0.032915360501567396,0.2160998169961439,0.06871381827334509,0.7267497666536475,0.3965060878771838
2009-02-28,0.07314524555903866,0.29698179307600236,0.07497483010319657,0.9366737718700144,0.5085673231706658
2009-03-31,0.17868338557993732,0.3563600623479364,0.23609363201610872,0.6270082680735851,0.46910685926037954
2009-04-30,0.08516196447230931,0.41009370279811974,0.4136756439298599,0.6932653925845509,0.4079255842093321
2009-05-31,0.14942528735632185,0.4281973667945984,0.6478731437201107,0.40063251755889917,0.20139151478484463
2009-06-30,0.001567398119122257,0.4251176561034953,0.7022443157983053,0.5009267656540648,0.1617635937381834
2009-07-31,0.009404388714733543,0.4111255490869403,0.8657186005537377,0.40553113601609914,0.16509112909324664
2009-08-31,0.2466039707419018,0.37928830493808907,0.8808205386357917,0.4420423929089188,0.15374725856462224
2009-09-30,0.07105538140020899,0.361119820794906,0.6966524037251447,0.3708800301860813,0.12425319519019884
2009-10-31,0.05590386624869383,0.3386777293050378,0.4192046312610118,0.20939111496527918,0.08568403539287583
2009-11-30,0.22361546499477533,0.3190153668971045,0.25125010487457006,0.3494303701104835,0.13597519473644404
2009-12-31,0.2387669801462905,0.30532550265762604,0.142713314875409,0.3806855417938211,0.4078499584058082
2010-01-31,0.39498432601880873,0.33266302266896197,0.03272086584445004,0.6651595691863659,0.6596838841412689
2010-02-28,0.132183908045977,0.37776766951975826,0.1297328395239294,0.7890217988521344,0.6668143170449756
2010-03-31,0.07262277951933124,0.4486383246856225,0.22589982381072238,0.576387004097628,0.5258262119035018
2010-04-30,0.02821316614420063,0.517925031731723,0.37362194815001254,0.6565720924382543,0.3751039854798459
2010-05-31,0.35475444096133757,0.5624202938312322,0.5060407752328214,0.6157215863580094,0.5031384708462527
2010-06-30,0.09665621734587251,0.5833948873486148,0.7013340045305814,0.6092127125768718,0.2485063903803979
2010-07-31,0.0,0.5319397504273609,0.8829599798640826,0.45834684866578845,0.12425319519019884
2010-08-31,0.0909090909090909,0.5074965253386474,0.8063176440976592,0.47985774147210103,0.12425319519019884
2010-09-30,0.07575757575757576,0.5030179054349431,0.6083522107559359,0.5570093272343326,0.1500415941919382
2010-10-31,0.052246603970741906,0.503675151573622,0.3959224767178454,0.4830699774266365,0.18097254783332062
2010-11-30,0.45977011494252873,0.5090695444801874,0.2602231730849903,0.649167896837743,0.4829463813053012
2010-12-31,0.20794148380355276,0.5597747273785225,0.10420337276617166,0.5332228937595571,0.6460712395069197
2011-01-31,0.13009404388714732,0.6569371123981345,0.0682104203372766,0.6573548784282053,0.38969976556000896
2011-02-28,0.09770114942528735,0.7112253311964936,0.09085883283592826,0.8872291692869863,0.36539147157009944
2011-03-31,0.27011494252873564,0.7265810839737463,0.21998489806191796,0.6355891250670249,0.4895258262119033
2011-04-30,0.030303030303030304,0.7333540355817383,0.4365634700897727,0.6629618106352977,0.23209559101565458
