Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
2009-01-11,0.009230769230769232,0.18931943351691594,0.05465949820788531,0.498140497051728,0.2879999999999998
2009-01-18,0.01230769230769231,0.21243115656963063,0.16666666666666666,0.6012068145482468,0.2799999999999998
2009-01-25,0.04307692307692307,0.24468922108575963,0.26388888888888884,0.8249889690503067,0.31199999999999983
2009-02-01,0.0,0.2600314712824554,0.14292114695340502,0.7684417422597114,0.43200000000000016
2009-02-08,0.10666666666666667,0.2805861526357205,0.26657706093189965,0.7128056432619521,0.4640000000000002
2009-02-15,0.028717948717948714,0.290617623918175,0.1164874551971326,0.7258307594450717,0.504
2009-02-22,0.008205128205128205,0.30694335169158204,0.059587813620071706,0.7293090900755834,0.36799999999999966
2009-03-01,0.0,0.32356412273800217,0.1939964157706093,0.6640975537078317,0.32799999999999985
2009-03-08,0.19384615384615383,0.3404799370574354,0.2746415770609319,0.5776206384770985,0.36799999999999966
2009-03-15,0.03282051282051282,0.3449055861526358,0.2827060931899641,0.5598851635159219,0.3759999999999999
2009-03-22,0.03487179487179487,0.3591660110149495,0.23745519713261648,0.5794142422453856,0.3599999999999999
2009-03-29,0.008205128205128205,0.3784421715184898,0.30241935483870974,0.6182030726208962,0.4239999999999997
2009-04-05,0.09128205128205129,0.38601494885916643,0.42338709677419356,0.5851675271762486,0.4640000000000002
2009-04-12,0.0020512820512820513,0.3970298977183324,0.4489247311827957,0.5793397475201851,0.3599999999999999
2009-04-19,0.07179487179487179,0.41256884343037026,0.4417562724014336,0.6198534173022594,0.2879999999999998
2009-04-26,0.011282051282051283,0.42122344610542894,0.4318996415770608,0.5915798039069617,0.2879999999999998
2009-05-03,0.07179487179487179,0.43332022029897743,0.4153225806451613,0.6233145568423404,0.3039999999999996
2009-05-10,0.0,0.43263178599527974,0.5327060931899642,0.4733967875582348,0.20800000000000018
2009-05-17,0.0,0.43095987411487036,0.6232078853046595,0.3878367304838146,0.16799999999999993
2009-05-24,0.0,0.4213217938631,0.7244623655913978,0.2740489029219122,0.1439999999999999
2009-05-31,0.29333333333333333,0.42171518489378457,0.6514336917562724,0.4197147425061172,0.1279999999999999
2009-06-07,0.0,0.43715578284815093,0.6003584229390682,0.47235959176890585,0.16799999999999993
2009-06-14,0.0,0.42427222659323416,0.6984767025089605,0.2898933579356937,0.1439999999999999
2009-06-21,0.003076923076923077,0.4122738001573567,0.7401433691756271,0.35716782515514955,0.11199999999999988
2009-06-28,0.0,0.42161683713611375,0.5851254480286738,0.5811791941962876,0.13600000000000012
2009-07-05,0.005128205128205128,0.43046813532651496,0.71415770609319,0.5970408403005001,0.16799999999999993
2009-07-12,0.0,0.43292682926829285,0.7316308243727598,0.457197050008882,0.24799999999999978
2009-07-19,0.013333333333333334,0.4113886703383167,0.8118279569892473,0.3381831309559964,0.11199999999999988
2009-07-26,0.0,0.3945712037765541,0.8373655913978494,0.3568010818926244,0.11199999999999988
2009-08-02,0.0,0.3773603461841071,0.8566308243727598,0.4022084820840184,0.07999999999999985
2009-08-09,0.48410256410256414,0.38847364280094476,0.7258064516129032,0.6364141677506605,0.13600000000000012
2009-08-16,0.0,0.39270259638080285,0.8028673835125446,0.5716667908245419,0.15200000000000014
2009-08-23,0.0,0.37372147915027587,0.846774193548387,0.3031247672039836,0.15200000000000014
2009-08-30,0.0,0.36575531077891466,0.8243727598566307,0.2866900847520757,0.11199999999999988
2009-09-06,0.0,0.36290322580645173,0.7885304659498208,0.2975548539043831,0.11199999999999988
2009-09-13,0.0,0.36113296616837176,0.6196236559139784,0.36439954386306717,0.11199999999999988
2009-09-20,0.13948717948717948,0.3656569630212434,0.6021505376344085,0.39254708926187165,0.11999999999999988
2009-09-27,0.0,0.3617230527143984,0.642921146953405,0.3322923173016863,0.11199999999999988
2009-10-04,0.0,0.34913453973249453,0.5887096774193548,0.23396501040060969,0.07200000000000006
2009-10-11,0.0010256410256410256,0.3417584579071602,0.5994623655913978,0.22825183801408522,0.07200000000000006
2009-10-18,0.10871794871794871,0.3437254130605827,0.30197132616487454,0.3342521016108051,0.07999999999999985
2009-10-25,0.0,0.3400865460267506,0.3776881720430107,0.28706828874155477,0.08799999999999986
2009-11-01,0.0,0.32444925255704193,0.3440860215053763,0.21814347684073576,0.10399999999999987
2009-11-08,0.18461538461538463,0.32631785995279294,0.28763440860215056,0.21991415915511503,0.11199999999999988
2009-11-15,0.04512820512820513,0.3206136900078682,0.27374551971326166,0.3394094287400651,0.1279999999999999
2009-11-22,0.0,0.31874508261211654,0.29928315412186374,0.36164323903065165,0.11199999999999988
2009-11-29,0.13230769230769232,0.31412273800157386,0.3181003584229391,0.35837693184878705,0.1279999999999999
2009-12-06,0.22564102564102564,0.3110739575137691,0.1971326164874552,0.36793517812834864,0.24
2009-12-13,0.027692307692307693,0.3078284815106218,0.21415770609318996,0.32718083308024215,0.22399999999999998
2009-12-20,0.12205128205128206,0.3053697875688437,0.06989247311827956,0.36362594479367827,0.2799999999999998
2009-12-27,0.07897435897435898,0.3005507474429585,0.3042114695340501,0.401732861915431,0.496
2010-01-03,0.3630769230769231,0.3116640440597962,0.29032258064516125,0.5957056656103696,0.5919999999999999
2010-01-10,0.37128205128205133,0.31982690794649904,0.19310035842293907,0.6557999873932001,0.8719999999999999
2010-01-17,0.0010256410256410256,0.3272029897718336,0.0967741935483871,0.6494908572050724,0.488
2010-01-24,0.0010256410256410256,0.3392014162077106,0.06586021505376345,0.5708015059395215,0.35199999999999965
2010-01-31,0.13025641025641024,0.35710070810385575,0.0967741935483871,0.60477683099439,0.3599999999999999
2010-02-07,0.19897435897435897,0.36073957513768673,0.10663082437275988,0.5886917007145762,0.43999999999999995
2010-02-14,0.04,0.37086939417781295,0.08870967741935484,0.557042903231352,0.47999999999999976
2010-02-21,0.017435897435897435,0.3817859952793079,0.2661290322580645,0.5785317662699345,0.56
2010-02-28,0.003076923076923077,0.39752163650668804,0.33602150537634407,0.6239277057343746,0.696
2010-03-07,0.07282051282051281,0.4158143194335173,0.22894265232974906,0.6219278088809173,0.496
2010-03-14,0.06974358974358974,0.4344020456333597,0.1478494623655914,0.5368720237924689,0.4880000000000002
2010-03-21,0.0,0.4482690794649884,0.27777777777777773,0.5379837143069983,0.4239999999999997
2010-03-28,0.0,0.47295436664044077,0.3978494623655914,0.5151768676687161,0.3599999999999999
2010-04-04,0.0,0.4899685287175455,0.3517025089605735,0.5100023494490256,0.31199999999999983
2010-04-11,0.046153846153846156,0.5063926042486235,0.3382616487455196,0.6094356165011547,0.40000000000000013
2010-04-18,0.009230769230769232,0.5186860739575143,0.3458781362007168,0.6038026692033076,0.2719999999999998
2010-04-25,0.0,0.5255704169944928,0.4466845878136201,0.5719418482714358,0.33599999999999985
2010-05-02,0.0,0.5312745869394182,0.5340501792114695,0.5405050742368587,0.24
2010-05-09,0.06974358974358974,0.5478953579858381,0.44847670250896055,0.5976998321003499,0.3199999999999996
2010-05-16,0.5887179487179488,0.5570416994492526,0.4444444444444444,0.6338698863668921,0.5279999999999998
2010-05-23,0.03794871794871795,0.5621557828481516,0.47849462365591394,0.5882676538172815,0.5199999999999998
2010-05-30,0.0,0.5721872541306063,0.6196236559139784,0.47708714163739385,0.33599999999999985
2010-06-06,0.009230769230769232,0.5835955940204569,0.582437275985663,0.552647714444527,0.32799999999999985
2010-06-13,0.0,0.5725806451612907,0.7459677419354838,0.4449799150760132,0.1439999999999999
2010-06-20,0.022564102564102566,0.5742525570416996,0.6599462365591398,0.5269126520695206,0.23199999999999998
2010-06-27,0.15794871794871795,0.5882179386309996,0.6008064516129032,0.6195611687649347,0.19999999999999973
2010-07-04,0.0,0.570613690007868,0.7782258064516129,0.4634030336544246,0.11199999999999988
2010-07-11,0.0,0.5483870967741937,0.814964157706093,0.4506300534642911,0.11199999999999988
