Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
2009-01-01,0.0,0.1759069130732378,0.2425068119891008,0.6720181951970032,0.26086956521739113
2009-01-02,0.0,0.17796030116358663,0.1634877384196185,0.5072914576225835,0.30434782608695654
2009-01-03,0.0,0.1806981519507187,0.220708446866485,0.624188908957121,0.26086956521739113
2009-01-04,0.0,0.18206707734428473,0.12261580381471389,0.5408388520971303,0.26086956521739113
2009-01-05,0.0,0.1848049281314168,0.049046321525885554,0.4659174526724197,0.21739130434782594
2009-01-06,0.0,0.18548939082820004,0.08174386920980925,0.49418021272325907,0.21739130434782594
2009-01-07,0.0,0.1882272416153321,0.1416893732970027,0.41487724931433556,0.21739130434782594
2009-01-08,0.0,0.18959616700889814,0.217983651226158,0.45130109037393806,0.26086956521739113
2009-01-09,0.013372956909361071,0.19028062970568138,0.23433242506811988,0.4371529868218611,0.21739130434782594
2009-01-10,0.0,0.19438740588637904,0.1525885558583106,0.4085223091845609,0.21739130434782594
2009-01-11,0.0,0.19712525667351155,0.19346049046321523,0.4662853702588803,0.21739130434782594
2009-01-12,0.0,0.20328542094455893,0.19073569482288827,0.50886346912837,0.21739130434782594
2009-01-13,0.01634472511144131,0.2108145106091719,0.2643051771117166,0.501605458559101,0.21739130434782594
2009-01-14,0.0,0.21629021218343603,0.32425068119891,0.514482574085223,0.21739130434782594
2009-01-15,0.0,0.21492128678987,0.31335149863760214,0.6548933038999265,0.21739130434782594
2009-01-16,0.0,0.21218343600273792,0.2397820163487738,0.4065489330389993,0.21739130434782594
2009-01-17,0.0,0.20739219712525703,0.1444141689373297,0.4238410596026492,0.21739130434782594
2009-01-18,0.001485884101040119,0.22587268993839826,0.2752043596730245,0.729580573951435,0.21739130434782594
2009-01-19,0.001485884101040119,0.2347707049965777,0.38147138964577654,0.7831962004147436,0.21739130434782594
2009-01-20,0.0,0.23956194387405905,0.43051771117166204,0.7005485316743596,0.21739130434782594
2009-01-21,0.0,0.24161533196440788,0.35694822888283373,0.7528262760050841,0.21739130434782594
2009-01-22,0.0,0.24366872005475715,0.3106267029972752,0.732189444109974,0.21739130434782594
2009-01-23,0.0,0.2484599589322385,0.2643051771117166,0.6948959796641917,0.21739130434782594
2009-01-24,0.0,0.25598904859685145,0.326975476839237,0.6785403705933508,0.26086956521739113
2009-01-25,0.06092124814264487,0.25119780971937056,0.2724795640326975,0.7037928958458761,0.34782608695652173
2009-01-26,0.0,0.25598904859685145,0.20435967302452313,0.7526924877918256,0.34782608695652173
2009-01-27,0.0,0.2566735112936347,0.2588555858310626,0.6541574687270053,0.3913043478260869
2009-01-28,0.0,0.2566735112936347,0.2534059945504087,0.6711151247575089,0.34782608695652173
2009-01-29,0.0,0.2587268993839835,0.22615803814713892,0.6902468392534618,0.34782608695652173
2009-01-30,0.0,0.2587268993839835,0.2779291553133515,0.6102414877249316,0.30434782608695654
2009-01-31,0.0,0.26351813826146486,0.18256130790190733,0.5882667736972373,0.30434782608695654
2009-02-01,0.0,0.27173169062286107,0.20435967302452313,0.7492139942471069,0.30434782608695654
2009-02-02,0.0,0.27378507871321034,0.2288828337874659,0.6450933172787479,0.26086956521739113
2009-02-03,0.04309063893016345,0.27378507871321034,0.3487738419618528,0.5107699511673023,0.30434782608695654
2009-02-04,0.10401188707280833,0.27789185489390844,0.3378746594005449,0.7260686333534017,0.30434782608695654
2009-02-05,0.001485884101040119,0.2765229295003424,0.41144414168937327,0.5790019399290922,0.30434782608695654
2009-02-06,0.0,0.28542094455852185,0.38692098092643046,0.6351595424443107,0.4347826086956521
2009-02-07,0.0,0.2881587953456539,0.35422343324250677,0.6160612750016725,0.4347826086956521
2009-02-08,0.005943536404160476,0.28952772073921995,0.29155313351498635,0.6790420763930699,0.4782608695652173
2009-02-09,0.0,0.2847364818617386,0.2724795640326975,0.7202488460766607,0.4347826086956521
2009-02-10,0.0,0.290896646132786,0.3051771117166212,0.6722188775168908,0.3913043478260869
2009-02-11,0.041604754829123326,0.290896646132786,0.2588555858310626,0.5867282092447657,0.4347826086956521
2009-02-12,0.0,0.2915811088295688,0.19346049046321523,0.6684393604923408,0.3913043478260869
2009-02-13,0.0,0.2915811088295688,0.14986376021798364,0.6217807211184695,0.3913043478260869
2009-02-14,0.0,0.2929500342231348,0.11989100817438691,0.5622449662184763,0.34782608695652173
2009-02-15,0.0,0.292265571526352,0.14713896457765666,0.635560907084086,0.34782608695652173
2009-02-16,0.0,0.2950034223134841,0.10626702997275203,0.5668272125225768,0.30434782608695654
2009-02-17,0.0,0.30595482546201236,0.13351498637602177,0.7142952705866614,0.30434782608695654
2009-02-18,0.011887072808320952,0.3073237508555786,0.1444141689373297,0.6880727807880126,0.30434782608695654
2009-02-19,0.0,0.3073237508555786,0.1307901907356948,0.6377015184962206,0.30434782608695654
2009-02-20,0.0,0.3080082135523614,0.1852861035422343,0.6471670345842532,0.26086956521739113
2009-02-21,0.0,0.3100616016427107,0.2070844686648501,0.5427118870827481,0.26086956521739113
2009-02-22,0.0,0.3148528405201918,0.19346049046321523,0.6907485450531808,0.26086956521739113
2009-02-23,0.0,0.32101300479123895,0.23433242506811988,0.6378687537627936,0.26086956521739113
2009-02-24,0.0,0.32169746748802197,0.2806539509536784,0.6701117131580708,0.26086956521739113
2009-02-25,0.0,0.32032854209445594,0.23705722070844684,0.6947956385042479,0.26086956521739113
2009-02-26,0.0,0.323750855578371,0.23433242506811988,0.5846210448859457,0.26086956521739113
2009-02-27,0.0,0.3258042436687203,0.329700272479564,0.47902869757174393,0.26086956521739113
2009-02-28,0.0,0.3230663928815882,0.3051771117166212,0.45123419626730876,0.21739130434782594
2009-03-01,0.0,0.32854209445585236,0.29700272479564027,0.5892367382433608,0.26086956521739113
2009-03-02,0.0,0.33264887063655024,0.3433242506811989,0.5520436149575223,0.26086956521739113
2009-03-03,0.05052005943536404,0.33264887063655024,0.37602179836512256,0.48755769616696765,0.26086956521739113
